410728.60000000	5477699.60000000	231.98064311
410728.80000000	5477699.60000000	231.99854905
410729.00000000	5477699.60000000	231.94691308
410729.20000000	5477699.60000000	231.98495385
410729.40000000	5477699.60000000	231.97568140
410729.60000000	5477699.60000000	231.99175874
410729.80000000	5477699.60000000	231.98391308
410730.00000000	5477699.60000000	231.99141449
410730.20000000	5477699.60000000	231.98273179
410730.40000000	5477699.60000000	231.98840645
410730.60000000	5477699.60000000	231.97970819
410730.80000000	5477699.60000000	231.98794645
410731.00000000	5477699.60000000	231.97391308
410731.20000000	5477699.60000000	231.98491308
410731.40000000	5477699.60000000	232.01291308
410731.60000000	5477699.60000000	231.99391308
410731.80000000	5477699.60000000	232.00491308
410732.00000000	5477699.60000000	231.97191308
410732.20000000	5477699.60000000	231.99091308
410732.40000000	5477699.60000000	231.95591308
410732.60000000	5477699.60000000	231.96891308
410732.80000000	5477699.60000000	231.94689281
410733.00000000	5477699.60000000	231.94591308
410733.20000000	5477699.60000000	231.94091308
410733.40000000	5477699.60000000	231.96091308
410733.60000000	5477699.60000000	231.94091308
410733.80000000	5477699.60000000	231.92691308
410734.00000000	5477699.60000000	231.95091308
410734.20000000	5477699.60000000	231.93691308
410734.40000000	5477699.60000000	231.93091308
410734.60000000	5477699.60000000	231.92091308
410734.80000000	5477699.60000000	231.92991308
410735.00000000	5477699.60000000	231.91491308
410735.20000000	5477699.60000000	231.93491308
410735.40000000	5477699.60000000	231.93791308
410735.60000000	5477699.60000000	231.92591308
410735.80000000	5477699.60000000	231.91491308
410736.00000000	5477699.60000000	231.93291308
410736.20000000	5477699.60000000	231.90491308
410736.40000000	5477699.60000000	231.90291308
410736.60000000	5477699.60000000	231.92291308
410736.80000000	5477699.60000000	231.90291308
410737.00000000	5477699.60000000	231.89691308
410737.20000000	5477699.60000000	231.90291308
410737.40000000	5477699.60000000	231.88391308
410737.60000000	5477699.60000000	231.87091308
410737.80000000	5477699.60000000	231.86591308
410738.00000000	5477699.60000000	231.86691308
410738.20000000	5477699.60000000	231.86591308
410738.40000000	5477699.60000000	231.84591308
410738.60000000	5477699.60000000	231.86591308
410738.80000000	5477699.60000000	231.83091308
410739.00000000	5477699.60000000	231.75191308
410739.20000000	5477699.60000000	231.71991308
410739.40000000	5477699.60000000	231.74391308
410739.60000000	5477699.60000000	231.76991308
410739.80000000	5477699.60000000	231.74991308
410740.00000000	5477699.60000000	231.76991308
410740.20000000	5477699.60000000	231.77091308
410740.40000000	5477699.60000000	231.76091308
410740.60000000	5477699.60000000	231.79591308
410740.80000000	5477699.60000000	231.75291308
410741.00000000	5477699.60000000	231.75791308
410741.20000000	5477699.60000000	231.77591308
410741.40000000	5477699.60000000	231.73791308
410741.60000000	5477699.60000000	231.76491308
410741.80000000	5477699.60000000	231.76291308
410742.00000000	5477699.60000000	231.75791308
410742.20000000	5477699.60000000	231.76991308
410742.40000000	5477699.60000000	231.75891308
410742.60000000	5477699.60000000	231.78591308
410742.80000000	5477699.60000000	231.76991308
410743.00000000	5477699.60000000	231.80491308
410743.20000000	5477699.60000000	231.79991308
410743.40000000	5477699.60000000	231.79291308
410743.60000000	5477699.60000000	231.76691308
410743.80000000	5477699.60000000	231.78491308
410744.00000000	5477699.60000000	231.77091308
410744.20000000	5477699.60000000	231.77791308
410744.40000000	5477699.60000000	231.79591308
410744.60000000	5477699.60000000	231.77491308
410744.80000000	5477699.60000000	231.80191308
410745.00000000	5477699.60000000	231.80291308
410745.20000000	5477699.60000000	231.80791308
410745.40000000	5477699.60000000	231.79191308
410745.60000000	5477699.60000000	231.79491308
410745.80000000	5477699.60000000	231.81091308
410746.00000000	5477699.60000000	231.79991308
410746.20000000	5477699.60000000	231.81691308
410746.40000000	5477699.60000000	231.79891308
410746.60000000	5477699.60000000	231.82291308
410746.80000000	5477699.60000000	231.79191308
410747.00000000	5477699.60000000	231.77991308
410747.20000000	5477699.60000000	231.88591308
410747.40000000	5477699.60000000	231.92091308
410747.60000000	5477699.60000000	231.92791308
410747.80000000	5477699.60000000	231.92091308
410748.00000000	5477699.60000000	231.91591308
410748.20000000	5477699.60000000	231.92091308
410748.40000000	5477699.60000000	231.91691308
410748.60000000	5477699.60000000	231.94191308
410748.80000000	5477699.60000000	231.92991308
410749.00000000	5477699.60000000	231.94491308
410749.20000000	5477699.60000000	231.92891308
410749.40000000	5477699.60000000	231.93391308
410749.60000000	5477699.60000000	231.95103126
410749.80000000	5477699.60000000	231.95101812
410750.00000000	5477699.60000000	231.94358700
410750.20000000	5477699.60000000	231.95099806
410699.60000000	5477699.80000000	232.10792308
410699.80000000	5477699.80000000	232.11034022
410700.00000000	5477699.80000000	232.12172306
410700.20000000	5477699.80000000	232.10147059
410700.40000000	5477699.80000000	232.11545318
410700.60000000	5477699.80000000	232.11498359
410700.80000000	5477699.80000000	232.12142389
410701.00000000	5477699.80000000	232.09181326
410701.20000000	5477699.80000000	232.12048541
410701.40000000	5477699.80000000	232.10870840
410701.60000000	5477699.80000000	232.11816830
410701.80000000	5477699.80000000	232.09283451
410702.00000000	5477699.80000000	232.11804481
410702.20000000	5477699.80000000	232.10512475
410702.40000000	5477699.80000000	232.11638675
410702.60000000	5477699.80000000	232.10219911
410702.80000000	5477699.80000000	232.10601524
410703.00000000	5477699.80000000	232.10209429
410703.20000000	5477699.80000000	232.10091308
410703.40000000	5477699.80000000	232.10143078
410703.60000000	5477699.80000000	232.09291308
410703.80000000	5477699.80000000	232.13591308
410704.00000000	5477699.80000000	232.08991308
410704.20000000	5477699.80000000	232.06591308
410704.40000000	5477699.80000000	232.05591308
410704.60000000	5477699.80000000	232.07836623
410704.80000000	5477699.80000000	232.05391308
410705.00000000	5477699.80000000	232.05491308
410705.20000000	5477699.80000000	232.04691308
410705.40000000	5477699.80000000	232.07391308
410705.60000000	5477699.80000000	232.07908280
410705.80000000	5477699.80000000	232.05791308
410706.00000000	5477699.80000000	232.09478878
410706.20000000	5477699.80000000	232.07808699
410706.40000000	5477699.80000000	232.10209023
410706.60000000	5477699.80000000	232.11204348
410706.80000000	5477699.80000000	232.12624312
410707.00000000	5477699.80000000	232.13098526
410707.20000000	5477699.80000000	232.13897648
410707.40000000	5477699.80000000	232.14037953
410707.60000000	5477699.80000000	232.14408622
410707.80000000	5477699.80000000	232.14263284
410708.00000000	5477699.80000000	232.14278154
410708.20000000	5477699.80000000	232.13738435
410708.40000000	5477699.80000000	232.13427333
410708.60000000	5477699.80000000	232.12632858
410708.80000000	5477699.80000000	232.11119683
410709.00000000	5477699.80000000	232.10822723
410709.20000000	5477699.80000000	232.09831472
410709.40000000	5477699.80000000	232.11206374
410709.60000000	5477699.80000000	232.08950019
410709.80000000	5477699.80000000	232.04991308
410710.00000000	5477699.80000000	232.08773379
410710.20000000	5477699.80000000	232.09954155
410710.40000000	5477699.80000000	232.08414891
410710.60000000	5477699.80000000	232.06332589
410710.80000000	5477699.80000000	232.07676889
410711.00000000	5477699.80000000	232.10630783
410711.20000000	5477699.80000000	232.05110948
410711.40000000	5477699.80000000	232.03447083
410711.60000000	5477699.80000000	231.98563312
410711.80000000	5477699.80000000	231.93021148
410712.00000000	5477699.80000000	231.98031589
410712.20000000	5477699.80000000	231.86934959
410712.40000000	5477699.80000000	231.79250800
410712.60000000	5477699.80000000	231.72076925
410712.80000000	5477699.80000000	231.55291308
410713.00000000	5477699.80000000	231.57691308
410713.20000000	5477699.80000000	231.49591308
410713.40000000	5477699.80000000	231.54883958
410713.60000000	5477699.80000000	231.58777522
410713.80000000	5477699.80000000	231.54892319
410714.00000000	5477699.80000000	231.57220306
410714.20000000	5477699.80000000	231.54155863
410714.40000000	5477699.80000000	231.59850292
410714.60000000	5477699.80000000	231.57527807
410714.80000000	5477699.80000000	231.47091308
410715.00000000	5477699.80000000	231.62732808
410715.20000000	5477699.80000000	231.64565030
410715.40000000	5477699.80000000	231.64874901
410715.60000000	5477699.80000000	231.54996662
410715.80000000	5477699.80000000	231.65565261
410716.00000000	5477699.80000000	231.52800282
410716.20000000	5477699.80000000	231.61101165
410716.40000000	5477699.80000000	231.54872590
410716.60000000	5477699.80000000	231.59820665
410716.80000000	5477699.80000000	231.60343918
410717.00000000	5477699.80000000	231.50267437
410717.20000000	5477699.80000000	231.55241590
410717.40000000	5477699.80000000	231.48850354
410717.60000000	5477699.80000000	231.44191308
410717.80000000	5477699.80000000	231.46713107
410718.00000000	5477699.80000000	231.49593916
410718.20000000	5477699.80000000	231.48050278
410718.40000000	5477699.80000000	231.49363313
410718.60000000	5477699.80000000	231.42591308
410718.80000000	5477699.80000000	231.43691308
410719.00000000	5477699.80000000	231.44591308
410719.20000000	5477699.80000000	231.41791308
410719.40000000	5477699.80000000	231.42991308
410719.60000000	5477699.80000000	231.43891308
410719.80000000	5477699.80000000	231.45266935
410720.00000000	5477699.80000000	231.44207789
410720.20000000	5477699.80000000	231.43282026
410720.40000000	5477699.80000000	231.44107083
410720.60000000	5477699.80000000	231.45091308
410720.80000000	5477699.80000000	231.44894554
410721.00000000	5477699.80000000	231.45392171
410721.20000000	5477699.80000000	231.47091308
410721.40000000	5477699.80000000	231.46291799
410721.60000000	5477699.80000000	231.46952947
410721.80000000	5477699.80000000	231.46719329
410722.00000000	5477699.80000000	231.48291308
410722.20000000	5477699.80000000	231.47791308
410722.40000000	5477699.80000000	231.47291308
410722.60000000	5477699.80000000	231.49435135
410722.80000000	5477699.80000000	231.47721203
410723.00000000	5477699.80000000	231.48537468
410723.20000000	5477699.80000000	231.50491308
410723.40000000	5477699.80000000	231.49278384
410723.60000000	5477699.80000000	231.49552698
410723.80000000	5477699.80000000	231.47291308
410724.00000000	5477699.80000000	231.50791308
410724.20000000	5477699.80000000	231.52202096
410724.40000000	5477699.80000000	231.48491308
410724.60000000	5477699.80000000	231.54196731
410724.80000000	5477699.80000000	231.51291308
410725.00000000	5477699.80000000	231.66153791
410725.20000000	5477699.80000000	231.74502337
410725.40000000	5477699.80000000	231.87465092
410725.60000000	5477699.80000000	231.90816531
410725.80000000	5477699.80000000	231.97052365
410726.00000000	5477699.80000000	232.01751072
410726.20000000	5477699.80000000	232.01978141
410726.40000000	5477699.80000000	232.04428659
410726.60000000	5477699.80000000	232.03490212
410726.80000000	5477699.80000000	232.05418438
410727.00000000	5477699.80000000	232.06235273
410727.20000000	5477699.80000000	232.07854347
410727.40000000	5477699.80000000	232.04491308
410727.60000000	5477699.80000000	232.07491308
410727.80000000	5477699.80000000	232.17633700
410728.00000000	5477699.80000000	232.07600051
410728.20000000	5477699.80000000	232.09467487
410728.40000000	5477699.80000000	231.99483416
410728.60000000	5477699.80000000	232.03834934
410728.80000000	5477699.80000000	231.97623355
410729.00000000	5477699.80000000	231.94691308
410729.20000000	5477699.80000000	231.96580857
410729.40000000	5477699.80000000	231.97469527
410729.60000000	5477699.80000000	231.98146354
410729.80000000	5477699.80000000	231.98391308
410730.00000000	5477699.80000000	231.98947440
410730.20000000	5477699.80000000	231.98786439
410730.40000000	5477699.80000000	231.98354399
410730.60000000	5477699.80000000	231.97999246
410730.80000000	5477699.80000000	231.99198506
410731.00000000	5477699.80000000	231.97391308
410731.20000000	5477699.80000000	231.98491308
410731.40000000	5477699.80000000	232.01291308
410731.60000000	5477699.80000000	231.99391308
410731.80000000	5477699.80000000	232.00491308
410732.00000000	5477699.80000000	231.97191308
410732.20000000	5477699.80000000	231.99091308
410732.40000000	5477699.80000000	231.95591308
410732.60000000	5477699.80000000	231.96891308
410732.80000000	5477699.80000000	231.94936958
410733.00000000	5477699.80000000	231.94591308
410733.20000000	5477699.80000000	231.94091308
410733.40000000	5477699.80000000	231.96091308
410733.60000000	5477699.80000000	231.94091308
410733.80000000	5477699.80000000	231.92691308
410734.00000000	5477699.80000000	231.95091308
410734.20000000	5477699.80000000	231.93691308
410734.40000000	5477699.80000000	231.93091308
410734.60000000	5477699.80000000	231.92091308
410734.80000000	5477699.80000000	231.92991308
410735.00000000	5477699.80000000	231.91491308
410735.20000000	5477699.80000000	231.93491308
410735.40000000	5477699.80000000	231.93791308
410735.60000000	5477699.80000000	231.92591308
410735.80000000	5477699.80000000	231.91491308
410736.00000000	5477699.80000000	231.93291308
410736.20000000	5477699.80000000	231.90491308
410736.40000000	5477699.80000000	231.90291308
410736.60000000	5477699.80000000	231.92291308
410736.80000000	5477699.80000000	231.90291308
410737.00000000	5477699.80000000	231.89691308
410737.20000000	5477699.80000000	231.90291308
410737.40000000	5477699.80000000	231.88391308
410737.60000000	5477699.80000000	231.87091308
410737.80000000	5477699.80000000	231.86591308
410738.00000000	5477699.80000000	231.86691308
410738.20000000	5477699.80000000	231.86591308
410738.40000000	5477699.80000000	231.84591308
410738.60000000	5477699.80000000	231.86591308
410738.80000000	5477699.80000000	231.83091308
410739.00000000	5477699.80000000	231.75191308
410739.20000000	5477699.80000000	231.71991308
410739.40000000	5477699.80000000	231.74391308
410739.60000000	5477699.80000000	231.76991308
410739.80000000	5477699.80000000	231.74991308
410740.00000000	5477699.80000000	231.76991308
410740.20000000	5477699.80000000	231.77091308
410740.40000000	5477699.80000000	231.76091308
410740.60000000	5477699.80000000	231.79591308
410740.80000000	5477699.80000000	231.75291308
410741.00000000	5477699.80000000	231.75791308
410741.20000000	5477699.80000000	231.77591308
410741.40000000	5477699.80000000	231.73791308
410741.60000000	5477699.80000000	231.76491308
410741.80000000	5477699.80000000	231.76291308
410742.00000000	5477699.80000000	231.75791308
410742.20000000	5477699.80000000	231.76991308
410742.40000000	5477699.80000000	231.75891308
410742.60000000	5477699.80000000	231.78591308
410742.80000000	5477699.80000000	231.76991308
410743.00000000	5477699.80000000	231.80491308
410743.20000000	5477699.80000000	231.79991308
410743.40000000	5477699.80000000	231.79291308
410743.60000000	5477699.80000000	231.76691308
410743.80000000	5477699.80000000	231.78491308
410744.00000000	5477699.80000000	231.77091308
410744.20000000	5477699.80000000	231.77791308
410744.40000000	5477699.80000000	231.79591308
410744.60000000	5477699.80000000	231.77491308
410744.80000000	5477699.80000000	231.80191308
410745.00000000	5477699.80000000	231.80291308
410745.20000000	5477699.80000000	231.80791308
410745.40000000	5477699.80000000	231.79191308
410745.60000000	5477699.80000000	231.79491308
410745.80000000	5477699.80000000	231.81091308
410746.00000000	5477699.80000000	231.79991308
410746.20000000	5477699.80000000	231.81691308
410746.40000000	5477699.80000000	231.79891308
410746.60000000	5477699.80000000	231.82291308
410746.80000000	5477699.80000000	231.79191308
410747.00000000	5477699.80000000	231.77991308
410747.20000000	5477699.80000000	231.88591308
410747.40000000	5477699.80000000	231.92091308
410747.60000000	5477699.80000000	231.92791308
410747.80000000	5477699.80000000	231.92091308
410748.00000000	5477699.80000000	231.91591308
410748.20000000	5477699.80000000	231.92091308
410748.40000000	5477699.80000000	231.91691308
410748.60000000	5477699.80000000	231.94191308
410748.80000000	5477699.80000000	231.92991308
410749.00000000	5477699.80000000	231.94491308
410749.20000000	5477699.80000000	231.92891308
410749.40000000	5477699.80000000	231.93391308
410749.60000000	5477699.80000000	231.95671816
410749.80000000	5477699.80000000	231.95941428
410750.00000000	5477699.80000000	231.95836995
410750.20000000	5477699.80000000	231.95945044
410699.60000000	5477700.00000000	232.07750939
410699.80000000	5477700.00000000	232.09614176
410700.00000000	5477700.00000000	232.09329198
410700.20000000	5477700.00000000	232.09547417
410700.40000000	5477700.00000000	232.06837504
410700.60000000	5477700.00000000	232.09602504
410700.80000000	5477700.00000000	232.07965709
410701.00000000	5477700.00000000	232.09565129
410701.20000000	5477700.00000000	232.08438140
410701.40000000	5477700.00000000	232.09743139
410701.60000000	5477700.00000000	232.09502716
410701.80000000	5477700.00000000	232.10782775
410702.00000000	5477700.00000000	232.10424581
410702.20000000	5477700.00000000	232.10608447
410702.40000000	5477700.00000000	232.10094058
410702.60000000	5477700.00000000	232.10064996
410702.80000000	5477700.00000000	232.10816812
410703.00000000	5477700.00000000	232.10422444
410703.20000000	5477700.00000000	232.10091308
410703.40000000	5477700.00000000	232.09955807
410703.60000000	5477700.00000000	232.09291308
410703.80000000	5477700.00000000	232.13591308
410704.00000000	5477700.00000000	232.08991308
410704.20000000	5477700.00000000	232.06591308
410704.40000000	5477700.00000000	232.05591308
410704.60000000	5477700.00000000	232.07932741
410704.80000000	5477700.00000000	232.05391308
410705.00000000	5477700.00000000	232.05491308
410705.20000000	5477700.00000000	232.04691308
410705.40000000	5477700.00000000	232.07391308
410705.60000000	5477700.00000000	232.08174859
410705.80000000	5477700.00000000	232.05791308
410706.00000000	5477700.00000000	232.09328112
410706.20000000	5477700.00000000	232.09741210
410706.40000000	5477700.00000000	232.06707299
410706.60000000	5477700.00000000	232.10536750
410706.80000000	5477700.00000000	232.09821840
410707.00000000	5477700.00000000	232.11272793
410707.20000000	5477700.00000000	232.10484031
410707.40000000	5477700.00000000	232.12627322
410707.60000000	5477700.00000000	232.12225896
410707.80000000	5477700.00000000	232.13242830
410708.00000000	5477700.00000000	232.12863977
410708.20000000	5477700.00000000	232.12788415
410708.40000000	5477700.00000000	232.12383190
410708.60000000	5477700.00000000	232.10269019
410708.80000000	5477700.00000000	232.10878191
410709.00000000	5477700.00000000	232.10657883
410709.20000000	5477700.00000000	232.10295093
410709.40000000	5477700.00000000	232.07431853
410709.60000000	5477700.00000000	232.08808554
410709.80000000	5477700.00000000	232.04991308
410710.00000000	5477700.00000000	232.08148839
410710.20000000	5477700.00000000	232.06924084
410710.40000000	5477700.00000000	232.08886598
410710.60000000	5477700.00000000	232.08013568
410710.80000000	5477700.00000000	232.09008210
410711.00000000	5477700.00000000	232.06609767
410711.20000000	5477700.00000000	232.06045070
410711.40000000	5477700.00000000	232.04062668
410711.60000000	5477700.00000000	232.00989692
410711.80000000	5477700.00000000	231.96193905
410712.00000000	5477700.00000000	231.94380984
410712.20000000	5477700.00000000	232.04141306
410712.40000000	5477700.00000000	231.89432392
410712.60000000	5477700.00000000	231.84859913
410712.80000000	5477700.00000000	231.55291308
410713.00000000	5477700.00000000	231.57691308
410713.20000000	5477700.00000000	231.49591308
410713.40000000	5477700.00000000	231.69926157
410713.60000000	5477700.00000000	231.61982602
410713.80000000	5477700.00000000	231.72808487
410714.00000000	5477700.00000000	231.70356665
410714.20000000	5477700.00000000	231.70375418
410714.40000000	5477700.00000000	231.68492248
410714.60000000	5477700.00000000	231.67548754
410714.80000000	5477700.00000000	231.47091308
410715.00000000	5477700.00000000	231.64708858
410715.20000000	5477700.00000000	231.64018566
410715.40000000	5477700.00000000	231.63502612
410715.60000000	5477700.00000000	231.65744803
410715.80000000	5477700.00000000	231.66468542
410716.00000000	5477700.00000000	231.61719475
410716.20000000	5477700.00000000	231.49417373
410716.40000000	5477700.00000000	231.57396458
410716.60000000	5477700.00000000	231.52758510
410716.80000000	5477700.00000000	231.56725678
410717.00000000	5477700.00000000	231.51204603
410717.20000000	5477700.00000000	231.55109352
410717.40000000	5477700.00000000	231.53564355
410717.60000000	5477700.00000000	231.44191308
410717.80000000	5477700.00000000	231.56193755
410718.00000000	5477700.00000000	231.55856515
410718.20000000	5477700.00000000	231.55501701
410718.40000000	5477700.00000000	231.50906226
410718.60000000	5477700.00000000	231.42591308
410718.80000000	5477700.00000000	231.43691308
410719.00000000	5477700.00000000	231.44591308
410719.20000000	5477700.00000000	231.41791308
410719.40000000	5477700.00000000	231.42991308
410719.60000000	5477700.00000000	231.43891308
410719.80000000	5477700.00000000	231.47545178
410720.00000000	5477700.00000000	231.46440382
410720.20000000	5477700.00000000	231.45830062
410720.40000000	5477700.00000000	231.45532806
410720.60000000	5477700.00000000	231.45091308
410720.80000000	5477700.00000000	231.45521864
410721.00000000	5477700.00000000	231.45036141
410721.20000000	5477700.00000000	231.47091308
410721.40000000	5477700.00000000	231.44666113
410721.60000000	5477700.00000000	231.46996819
410721.80000000	5477700.00000000	231.45638194
410722.00000000	5477700.00000000	231.48291308
410722.20000000	5477700.00000000	231.47791308
410722.40000000	5477700.00000000	231.47291308
410722.60000000	5477700.00000000	231.50326329
410722.80000000	5477700.00000000	231.51545603
410723.00000000	5477700.00000000	231.50111616
410723.20000000	5477700.00000000	231.50491308
410723.40000000	5477700.00000000	231.49868684
410723.60000000	5477700.00000000	231.50792343
410723.80000000	5477700.00000000	231.47291308
410724.00000000	5477700.00000000	231.50791308
410724.20000000	5477700.00000000	231.53717992
410724.40000000	5477700.00000000	231.48491308
410724.60000000	5477700.00000000	231.58134877
410724.80000000	5477700.00000000	231.51291308
410725.00000000	5477700.00000000	231.72245326
410725.20000000	5477700.00000000	231.79961393
410725.40000000	5477700.00000000	231.83697342
410725.60000000	5477700.00000000	231.87984233
410725.80000000	5477700.00000000	231.94684833
410726.00000000	5477700.00000000	231.96422262
410726.20000000	5477700.00000000	232.01065415
410726.40000000	5477700.00000000	232.02118300
410726.60000000	5477700.00000000	232.04677317
410726.80000000	5477700.00000000	232.07392417
410727.00000000	5477700.00000000	232.07939965
410727.20000000	5477700.00000000	232.08543440
410727.40000000	5477700.00000000	232.04491308
410727.60000000	5477700.00000000	232.07491308
410727.80000000	5477700.00000000	232.06867355
410728.00000000	5477700.00000000	232.07294227
410728.20000000	5477700.00000000	232.06892286
410728.40000000	5477700.00000000	232.05124527
410728.60000000	5477700.00000000	232.02915552
410728.80000000	5477700.00000000	232.01191502
410729.00000000	5477700.00000000	231.94691308
410729.20000000	5477700.00000000	231.99641486
410729.40000000	5477700.00000000	231.97721241
410729.60000000	5477700.00000000	231.98877205
410729.80000000	5477700.00000000	231.98391308
410730.00000000	5477700.00000000	231.98806053
410730.20000000	5477700.00000000	231.98045309
410730.40000000	5477700.00000000	231.99005227
410730.60000000	5477700.00000000	231.98853541
410730.80000000	5477700.00000000	231.99478634
410731.00000000	5477700.00000000	231.97391308
